#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_4_length_217269_cov_39.852661	13336	13830	shuX	1-495/495	===============	0/0	100.00	98.79	vfdb	YP_405016
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_4_length_217269_cov_39.852661	13843	15180	chuW	1-1338/1338	===============	0/0	100.00	96.64	vfdb	NP_756176
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_4_length_217269_cov_39.852661	15200	16192	shuT	1-993/993	===============	0/0	100.00	98.19	vfdb	YP_405017
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_4_length_217269_cov_39.852661	16797	18779	shuA	1-1983/1983	===============	0/0	100.00	99.55	vfdb	YP_405019
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_4_length_217269_cov_39.852661	18828	19856	shuS	1-1029/1029	===============	0/0	100.00	98.83	vfdb	YP_405020
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_51_length_21721_cov_30.052109	1	1012	espR3	129-1140/1140	.==============	0/0	88.77	99.51	vfdb	NP_288394
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_51_length_21721_cov_30.052109	10700	11389	fliA	10-699/723	========/======	6/14	94.47	74.17	vfdb	YP_001006726
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_56_length_15035_cov_40.165020	7006	8655	espL2	1-1650/1650	===============	0/0	100.00	99.94	vfdb	NP_289551
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_56_length_15035_cov_40.165020	9263	10252	nleB1	1-990/990	===============	0/0	100.00	100.00	vfdb	NP_289553
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_56_length_15035_cov_40.165020	10301	10975	nleE	1-675/675	===============	0/0	100.00	100.00	vfdb	NP_289554
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_58_length_12918_cov_35.761875	1668	2258	ykgK/ecpR	1-591/591	===============	0/0	100.00	100.00	vfdb	NP_286011
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_58_length_12918_cov_35.761875	2333	2920	yagZ/ecpA	1-588/588	===============	0/0	100.00	100.00	vfdb	NP_286010
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_58_length_12918_cov_35.761875	2978	3646	yagY/ecpB	1-669/669	===============	0/0	100.00	100.00	vfdb	NP_286009
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_58_length_12918_cov_35.761875	3672	6197	yagX/ecpC	1-2526/2526	===============	0/0	100.00	100.00	vfdb	NP_286008
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_58_length_12918_cov_35.761875	6187	7830	yagW/ecpD	1-1644/1644	===============	0/0	100.00	100.00	vfdb	NP_286007
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_58_length_12918_cov_35.761875	7754	8509	yagV/ecpE	1-756/756	===============	0/0	100.00	100.00	vfdb	NP_286006
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_59_length_10445_cov_15.923238	853	10362	toxB	1-9510/9510	===============	0/0	100.00	99.99	vfdb	YP_325655
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_5_length_205365_cov_31.878968	113694	115265	espY3	1-1572/1572	===============	0/0	100.00	100.00	vfdb	NP_286160
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_63_length_9106_cov_27.705336	7115	7761	nleG7'	1-648/648	========/======	1/1	99.85	99.23	vfdb	NP_287535
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_6_length_200480_cov_27.324466	49637	51535	espL1	1-1899/1899	===============	0/0	100.00	99.95	vfdb	NP_288154
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_72_length_6772_cov_48.603692	467	563	east1	21-117/117	..=============	0/0	82.91	97.94	vfdb	AHY03744
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_72_length_6772_cov_48.603692	983	1552	nleF	1-570/570	===============	0/0	100.00	100.00	vfdb	NP_287958
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_72_length_6772_cov_48.603692	1618	2529	nleH2	1-912/912	===============	0/0	100.00	100.00	vfdb	NP_287959
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_72_length_6772_cov_48.603692	4356	5681	nleA/espI	1-1326/1326	===============	0/0	100.00	100.00	vfdb	NP_287961
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_77_length_5890_cov_52.685690	4692	5450	paa	1-759/759	===============	0/0	100.00	100.00	vfdb	NP_287515
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_7_length_182007_cov_25.924282	2135	2725	espM1	1-591/591	===============	0/0	100.00	100.00	vfdb	NP_287949
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_86_length_4278_cov_26.439972	193	4095	espP	1-3903/3903	===============	0/0	100.00	99.97	vfdb	YP_325580
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_8_length_168695_cov_39.615293	54745	56395	htpB	3-1653/1653	========/======	13/36	98.79	70.76	vfdb	YP_094724
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_8_length_168695_cov_39.615293	145637	146929	espX5	1-1293/1293	===============	0/0	100.00	100.00	vfdb	NP_290699
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_94_length_3446_cov_37.923032	320	1378	espW	1-1059/1059	===============	0/0	100.00	100.00	vfdb	NP_289177
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_94_length_3446_cov_37.923032	2290	2880	espM2	1-591/591	===============	0/0	100.00	99.83	vfdb	NP_289175
/home/ndono_school/Downloads/bioinformatics/AMR/clin/trim_assemble/SRR1980975/contigs.fasta	NODE_9_length_165037_cov_34.486392	131255	131683	luxS	1-429/519	=============..	0/0	82.66	70.86	vfdb	NP_230208
